id,1,2,3,4,5,6,7,8,9,10,11,12,classification
DHHelitron_1_177_mnt,0.429,0.636,0.509,0.588,0.636,0.636,0.235,0.432,-0.008,-0.008,0.586,0.602,2.1.2
DHHelitron_1_178_mnt,0.536,0.795,0.553,0.674,0.794,0.794,0.449,0.543,0.01,0.01,0.67,0.69,2.1.2
DHHelitron_1_179_mnt,0.484,0.77,0.612,0.712,0.769,0.769,0.429,0.489,-0.001,-0.001,0.708,0.725,2.1.2
DHHelitron_1_180_mnt,0.279,0.52,0.65,0.59,0.519,0.519,0.215,0.281,0.002,0.002,0.586,0.596,2.1.2
DHHelitron_1_181_mnt,0.36,0.621,0.607,0.624,0.619,0.619,0.249,0.364,-0.016,-0.016,0.62,0.633,2.1.2
DHHelitron_1_182_mnt,0.429,0.739,0.689,0.725,0.738,0.738,0.371,0.434,0.037,0.037,0.72,0.738,2.1.2
DHHelitron_1_183_mnt,0.302,0.584,0.729,0.672,0.582,0.582,0.212,0.306,0.041,0.041,0.668,0.68,2.1.2
DHHelitron_1_184_mnt,0.372,0.635,0.644,0.653,0.634,0.634,0.286,0.375,0.003,0.003,0.649,0.663,2.1.2
DHHelitron_1_185_mnt,0.312,0.545,0.637,0.585,0.544,0.544,0.182,0.314,0.01,0.01,0.581,0.593,2.1.2
DHHelitron_1_186_mnt,0.471,0.741,0.618,0.688,0.74,0.74,0.361,0.477,0.009,0.009,0.684,0.702,2.1.2
DHHelitron_1_187_mnt,0.489,0.763,0.66,0.705,0.762,0.762,0.383,0.495,0.03,0.03,0.7,0.718,2.1.2
DHHelitron_1_188_mnt,0.331,0.611,0.656,0.64,0.609,0.609,0.232,0.335,-0.014,-0.014,0.636,0.649,2.1.2
DHHelitron_1_189_mnt,0.43,0.723,0.64,0.683,0.721,0.721,0.363,0.436,0.002,0.002,0.678,0.694,2.1.2
DHHelitron_1_190_mnt,0.437,0.735,0.691,0.728,0.734,0.734,0.338,0.442,0.045,0.045,0.723,0.739,2.1.2
DHHelitron_1_191_mnt,0.336,0.603,0.711,0.661,0.602,0.602,0.23,0.34,0.014,0.014,0.657,0.669,2.1.2
DHHelitron_1_192_mnt,0.412,0.66,0.588,0.64,0.659,0.659,0.313,0.416,-0.006,-0.006,0.637,0.652,2.1.2
DHHelitron_1_193_mnt,0.484,0.724,0.615,0.672,0.724,0.724,0.333,0.489,0.011,0.011,0.668,0.686,2.1.2
DHHelitron_1_194_mnt,0.298,0.558,0.675,0.6,0.556,0.556,0.204,0.301,-0.011,-0.011,0.596,0.607,2.1.2
DHHelitron_1_195_mnt,0.304,0.53,0.574,0.554,0.529,0.529,0.154,0.306,-0.035,-0.035,0.549,0.56,2.1.2
DHHelitron_1_196_mnt,0.357,0.659,0.668,0.686,0.657,0.657,0.289,0.361,0.003,0.003,0.682,0.696,2.1.2
DHHelitron_1_197_mnt,0.437,0.699,0.659,0.691,0.698,0.698,0.333,0.441,0.031,0.031,0.687,0.704,2.1.2
DHHelitron_1_198_mnt,0.478,0.755,0.623,0.706,0.754,0.754,0.37,0.484,0.005,0.005,0.702,0.72,2.1.2
DHHelitron_1_199_mnt,0.376,0.681,0.702,0.731,0.68,0.68,0.262,0.381,0.029,0.029,0.727,0.742,2.1.2
DHHelitron_1_200_mnt,0.468,0.716,0.619,0.674,0.715,0.715,0.357,0.472,0.015,0.015,0.671,0.688,2.1.2
DHHelitron_1_201_mnt,0.437,0.729,0.693,0.714,0.728,0.728,0.381,0.442,0.028,0.028,0.71,0.727,2.1.2
DHHelitron_1_202_mnt,0.361,0.622,0.666,0.629,0.621,0.621,0.292,0.364,0.023,0.023,0.624,0.638,2.1.2
DHHelitron_1_203_mnt,0.287,0.554,0.703,0.647,0.552,0.552,0.191,0.289,0.029,0.029,0.643,0.655,2.1.2
DHHelitron_1_204_mnt,0.312,0.565,0.605,0.603,0.564,0.564,0.185,0.315,-0.012,-0.012,0.599,0.612,2.1.2
DHHelitron_1_205_mnt,0.186,0.413,0.649,0.533,0.411,0.411,0.154,0.187,-0.013,-0.013,0.529,0.537,2.1.2
DHHelitron_1_206_mnt,0.281,0.548,0.723,0.686,0.546,0.546,0.194,0.284,0.04,0.04,0.682,0.694,2.1.2
DHHelitron_1_207_mnt,0.377,0.659,0.638,0.653,0.657,0.657,0.316,0.382,0.009,0.009,0.649,0.664,2.1.2
DHHelitron_1_208_mnt,0.238,0.524,0.774,0.657,0.523,0.523,0.227,0.242,0.034,0.034,0.653,0.662,2.1.2
DHHelitron_1_209_mnt,0.311,0.481,0.542,0.56,0.48,0.48,0.113,0.31,0.019,0.019,0.556,0.568,2.1.2
DHHelitron_1_210_mnt,0.424,0.725,0.614,0.699,0.723,0.723,0.348,0.43,-0.004,-0.004,0.694,0.712,2.1.2
DHHelitron_1_211_mnt,0.378,0.655,0.607,0.637,0.654,0.654,0.306,0.383,-0.008,-0.008,0.633,0.648,2.1.2
DHHelitron_1_212_mnt,0.242,0.515,0.712,0.617,0.514,0.514,0.159,0.244,0.03,0.03,0.612,0.622,2.1.2
DHHelitron_1_213_mnt,0.318,0.551,0.643,0.589,0.55,0.55,0.197,0.32,-0.007,-0.007,0.585,0.596,2.1.2
DHHelitron_1_214_mnt,0.252,0.492,0.623,0.555,0.491,0.491,0.173,0.254,-0.03,-0.03,0.551,0.56,2.1.2
DHHelitron_1_215_mnt,0.445,0.709,0.598,0.653,0.708,0.708,0.298,0.45,-0.009,-0.009,0.648,0.664,2.1.2
DHHelitron_1_216_mnt,0.449,0.728,0.659,0.696,0.727,0.727,0.325,0.454,0.018,0.018,0.692,0.708,2.1.2
DHHelitron_1_217_mnt,0.34,0.599,0.682,0.654,0.597,0.597,0.242,0.343,0.025,0.025,0.65,0.664,2.1.2
DHHelitron_1_218_mnt,0.361,0.6,0.586,0.613,0.599,0.599,0.228,0.364,0.007,0.007,0.611,0.625,2.1.2
DHHelitron_1_219_mnt,0.418,0.719,0.705,0.734,0.718,0.718,0.338,0.424,0.036,0.036,0.73,0.746,2.1.2
DHHelitron_1_220_mnt,0.347,0.554,0.581,0.564,0.553,0.553,0.185,0.349,-0.035,-0.035,0.56,0.573,2.1.2
DHHelitron_1_221_mnt,0.522,0.891,0.718,0.83,0.89,0.89,0.536,0.532,0.065,0.065,0.826,0.847,2.1.2
DHHelitron_1_222_mnt,0.415,0.69,0.589,0.65,0.688,0.688,0.309,0.42,0.007,0.007,0.646,0.662,2.1.2
DHHelitron_1_223_mnt,0.495,0.809,0.639,0.759,0.808,0.808,0.467,0.502,0.02,0.02,0.755,0.775,2.1.2
DHHelitron_1_224_mnt,0.452,0.726,0.603,0.664,0.724,0.724,0.302,0.457,0.001,0.001,0.659,0.676,2.1.2
DHHelitron_1_225_mnt,0.484,0.718,0.629,0.682,0.718,0.718,0.336,0.488,0.026,0.026,0.678,0.695,2.1.2
DHHelitron_1_226_mnt,0.297,0.566,0.662,0.61,0.564,0.564,0.224,0.299,-0.003,-0.003,0.606,0.618,2.1.2
DHHelitron_1_227_mnt,0.355,0.638,0.653,0.669,0.636,0.636,0.295,0.36,0.014,0.014,0.665,0.68,2.1.2
DHHelitron_1_228_mnt,0.295,0.57,0.694,0.622,0.569,0.569,0.193,0.298,0.011,0.011,0.618,0.63,2.1.2
DHHelitron_1_229_mnt,0.552,0.804,0.586,0.686,0.804,0.804,0.411,0.557,0.03,0.03,0.682,0.701,2.1.2
DHHelitron_1_230_mnt,0.341,0.598,0.569,0.612,0.597,0.597,0.175,0.345,-0.043,-0.043,0.608,0.621,2.1.2
DHHelitron_1_231_mnt,0.392,0.678,0.651,0.669,0.677,0.677,0.307,0.397,0.004,0.004,0.665,0.68,2.1.2
DHHelitron_1_232_mnt,0.468,0.765,0.635,0.725,0.764,0.764,0.37,0.473,0.023,0.023,0.721,0.739,2.1.2
DHHelitron_1_233_mnt,0.428,0.645,0.537,0.613,0.644,0.644,0.272,0.431,-0.002,-0.002,0.611,0.627,2.1.2
DHHelitron_1_234_mnt,0.369,0.621,0.681,0.661,0.619,0.619,0.274,0.371,0.024,0.024,0.657,0.671,2.1.2
DHHelitron_1_235_mnt,0.396,0.643,0.619,0.617,0.643,0.643,0.228,0.401,0.006,0.006,0.613,0.627,2.1.2
DHHelitron_1_236_mnt,0.549,0.782,0.497,0.652,0.781,0.781,0.392,0.555,-0.026,-0.026,0.65,0.67,2.1.2
DHHelitron_1_237_mnt,0.542,0.821,0.605,0.724,0.82,0.82,0.388,0.548,0.012,0.012,0.721,0.741,2.1.2
DHHelitron_1_238_mnt,0.412,0.676,0.581,0.648,0.675,0.675,0.297,0.416,-0.001,-0.001,0.644,0.661,2.1.2
DHHelitron_1_239_mnt,0.292,0.561,0.67,0.633,0.56,0.56,0.248,0.296,0.013,0.013,0.629,0.64,2.1.2
DHHelitron_1_240_mnt,0.29,0.53,0.635,0.596,0.529,0.529,0.178,0.292,-0.023,-0.023,0.592,0.603,2.1.2
DHHelitron_1_241_mnt,0.387,0.673,0.712,0.71,0.672,0.672,0.325,0.392,0.03,0.03,0.706,0.721,2.1.2
DHHelitron_1_242_mnt,0.354,0.637,0.639,0.655,0.636,0.636,0.272,0.357,0.0,0.0,0.65,0.664,2.1.2
DHHelitron_1_243_mnt,0.399,0.716,0.654,0.71,0.715,0.715,0.343,0.404,0.019,0.019,0.706,0.721,2.1.2
DHHelitron_1_244_mnt,0.473,0.761,0.661,0.709,0.76,0.76,0.374,0.478,0.036,0.036,0.705,0.723,2.1.2
DHHelitron_1_245_mnt,0.387,0.626,0.606,0.617,0.625,0.625,0.145,0.391,-0.004,-0.004,0.614,0.627,2.1.2
DHHelitron_1_246_mnt,0.399,0.621,0.522,0.592,0.62,0.62,0.258,0.402,-0.013,-0.013,0.589,0.604,2.1.2
DHHelitron_1_247_mnt,0.439,0.717,0.673,0.721,0.716,0.716,0.341,0.444,0.037,0.037,0.718,0.734,2.1.2
DHHelitron_1_248_mnt,0.535,0.84,0.685,0.784,0.839,0.839,0.481,0.541,0.048,0.048,0.78,0.801,2.1.2
DHHelitron_1_249_mnt,0.213,0.425,0.668,0.54,0.424,0.424,0.145,0.214,-0.01,-0.01,0.536,0.543,2.1.2
DHHelitron_1_250_mnt,0.363,0.662,0.72,0.69,0.661,0.661,0.264,0.367,0.035,0.035,0.685,0.699,2.1.2
DHHelitron_1_251_mnt,0.305,0.59,0.669,0.663,0.588,0.588,0.249,0.309,-0.002,-0.002,0.659,0.672,2.1.2
DHHelitron_1_252_mnt,0.16,0.405,0.698,0.557,0.404,0.404,0.161,0.162,-0.006,-0.006,0.554,0.559,2.1.2
DHHelitron_1_253_mnt,0.394,0.638,0.648,0.645,0.637,0.637,0.257,0.396,0.013,0.013,0.64,0.656,2.1.2
DHHelitron_1_254_mnt,0.363,0.676,0.723,0.72,0.674,0.674,0.3,0.368,0.043,0.043,0.716,0.731,2.1.2
DHHelitron_1_255_mnt,0.338,0.637,0.703,0.685,0.636,0.636,0.26,0.342,0.016,0.016,0.68,0.695,2.1.2
DHHelitron_1_256_mnt,0.427,0.73,0.671,0.718,0.729,0.729,0.349,0.432,0.007,0.007,0.713,0.73,2.1.2
DHHelitron_1_257_mnt,0.381,0.671,0.686,0.69,0.67,0.67,0.312,0.385,0.023,0.023,0.686,0.701,2.1.2
DHHelitron_1_258_mnt,0.32,0.568,0.617,0.599,0.567,0.567,0.171,0.323,-0.016,-0.016,0.595,0.607,2.1.2
DHHelitron_1_259_mnt,0.267,0.531,0.617,0.597,0.53,0.53,0.156,0.27,-0.023,-0.023,0.592,0.603,2.1.2
DHHelitron_1_260_mnt,0.416,0.737,0.751,0.759,0.736,0.736,0.361,0.422,0.061,0.061,0.755,0.772,2.1.2
DHHelitron_1_261_mnt,0.49,0.743,0.627,0.652,0.743,0.743,0.367,0.495,0.01,0.01,0.648,0.666,2.1.2
DHHelitron_1_262_mnt,0.372,0.637,0.596,0.622,0.636,0.636,0.272,0.376,-0.015,-0.015,0.618,0.632,2.1.2
DHHelitron_1_263_mnt,0.239,0.505,0.657,0.592,0.503,0.503,0.163,0.242,-0.012,-0.012,0.587,0.596,2.1.2
DHHelitron_1_264_mnt,0.457,0.674,0.522,0.611,0.673,0.673,0.295,0.46,-0.004,-0.004,0.608,0.625,2.1.2
DHHelitron_1_265_mnt,0.417,0.64,0.581,0.624,0.64,0.64,0.245,0.419,-0.013,-0.013,0.62,0.635,2.1.2
DHHelitron_1_266_mnt,0.432,0.716,0.642,0.698,0.715,0.715,0.328,0.437,0.022,0.022,0.694,0.711,2.1.2
DHHelitron_1_267_mnt,0.274,0.533,0.711,0.628,0.532,0.532,0.183,0.276,0.009,0.009,0.624,0.635,2.1.2
DHHelitron_1_268_mnt,0.353,0.622,0.633,0.632,0.621,0.621,0.255,0.357,0.001,0.001,0.628,0.642,2.1.2
DHHelitron_1_269_mnt,0.444,0.686,0.625,0.665,0.685,0.685,0.328,0.447,0.024,0.024,0.661,0.677,2.1.2
DHHelitron_1_270_mnt,0.447,0.735,0.611,0.704,0.734,0.734,0.368,0.453,-0.001,-0.001,0.699,0.717,2.1.2
DHHelitron_1_271_mnt,0.357,0.64,0.665,0.669,0.638,0.638,0.295,0.361,0.016,0.016,0.664,0.679,2.1.2
DHHelitron_1_272_mnt,0.347,0.633,0.678,0.67,0.633,0.633,0.211,0.351,0.017,0.017,0.666,0.681,2.1.2
DHHelitron_1_273_mnt,0.319,0.582,0.671,0.628,0.58,0.58,0.235,0.322,0.015,0.015,0.624,0.636,2.1.2
DHHelitron_1_274_mnt,0.381,0.659,0.72,0.697,0.657,0.657,0.295,0.385,0.032,0.032,0.693,0.708,2.1.2
DHHelitron_1_275_mnt,0.316,0.584,0.733,0.676,0.583,0.583,0.253,0.318,0.045,0.045,0.672,0.684,2.1.2
DHHelitron_1_276_mnt,0.283,0.525,0.58,0.563,0.524,0.524,0.186,0.285,-0.035,-0.035,0.559,0.569,2.1.2
DHHelitron_1_277_mnt,0.265,0.495,0.586,0.544,0.494,0.494,0.172,0.267,-0.054,-0.054,0.54,0.55,2.1.2
DHHelitron_1_278_mnt,0.463,0.817,0.791,0.835,0.816,0.816,0.381,0.471,0.097,0.097,0.83,0.851,2.1.2
DHHelitron_1_279_mnt,0.404,0.66,0.563,0.609,0.659,0.659,0.224,0.408,-0.017,-0.017,0.606,0.621,2.1.2
DHHelitron_1_280_mnt,0.435,0.705,0.597,0.654,0.704,0.704,0.254,0.439,0.016,0.016,0.65,0.666,2.1.2
DHHelitron_1_281_mnt,0.404,0.647,0.611,0.637,0.645,0.645,0.309,0.408,-0.004,-0.004,0.633,0.648,2.1.2
DHHelitron_1_282_mnt,0.351,0.645,0.687,0.673,0.644,0.644,0.275,0.356,0.02,0.02,0.669,0.683,2.1.2
DHHelitron_1_283_mnt,0.468,0.709,0.659,0.685,0.708,0.708,0.422,0.47,0.036,0.036,0.68,0.697,2.1.2
DHHelitron_1_284_mnt,0.418,0.678,0.585,0.662,0.677,0.677,0.354,0.423,-0.007,-0.007,0.658,0.675,2.1.2
DHHelitron_1_285_mnt,0.425,0.674,0.577,0.621,0.673,0.673,0.251,0.43,-0.016,-0.016,0.617,0.631,2.1.2
DHHelitron_1_286_mnt,0.426,0.683,0.56,0.618,0.682,0.682,0.345,0.431,0.006,0.006,0.614,0.63,2.1.2
DHHelitron_1_287_mnt,0.407,0.675,0.596,0.633,0.673,0.673,0.27,0.412,0.001,0.001,0.629,0.645,2.1.2
DHHelitron_1_288_mnt,0.466,0.672,0.575,0.655,0.672,0.672,0.371,0.47,0.015,0.015,0.653,0.67,2.1.2
DHHelitron_1_289_mnt,0.469,0.727,0.832,0.763,0.726,0.726,0.333,0.472,0.084,0.084,0.759,0.774,2.1.2
DHHelitron_1_290_mnt,0.326,0.544,0.542,0.557,0.543,0.543,0.194,0.328,-0.041,-0.041,0.553,0.565,2.1.2
DHHelitron_1_291_mnt,0.452,0.717,0.616,0.661,0.716,0.716,0.328,0.458,0.017,0.017,0.657,0.674,2.1.2
DHHelitron_1_292_mnt,0.335,0.594,0.615,0.611,0.593,0.593,0.239,0.339,-0.014,-0.014,0.607,0.62,2.1.2
DHHelitron_1_293_mnt,0.339,0.571,0.562,0.558,0.57,0.57,0.203,0.342,-0.037,-0.037,0.553,0.566,2.1.2
DHHelitron_1_294_mnt,0.406,0.701,0.656,0.685,0.7,0.7,0.339,0.411,0.01,0.01,0.68,0.697,2.1.2
DHHelitron_1_295_mnt,0.248,0.484,0.606,0.547,0.483,0.483,0.117,0.25,-0.02,-0.02,0.543,0.553,2.1.2
DHHelitron_1_296_mnt,0.378,0.651,0.632,0.661,0.65,0.65,0.227,0.382,0.0,0.0,0.657,0.672,2.1.2
DHHelitron_1_297_mnt,0.32,0.624,0.845,0.718,0.622,0.622,0.357,0.325,0.083,0.083,0.714,0.725,2.1.2
DHHelitron_1_298_mnt,0.393,0.593,0.524,0.563,0.593,0.593,0.269,0.394,-0.019,-0.019,0.56,0.574,2.1.2
DHHelitron_1_299_mnt,0.447,0.677,0.687,0.685,0.677,0.677,0.278,0.449,0.047,0.047,0.681,0.697,2.1.2
DHHelitron_1_300_mnt,0.372,0.653,0.661,0.675,0.652,0.652,0.215,0.376,0.001,0.001,0.671,0.686,2.1.2
DHHelitron_1_301_mnt,0.403,0.671,0.639,0.675,0.67,0.67,0.3,0.407,0.013,0.013,0.671,0.686,2.1.2
DHHelitron_1_302_mnt,0.524,0.659,0.47,0.537,0.659,0.659,0.28,0.525,-0.052,-0.052,0.535,0.551,2.1.2
DHHelitron_1_303_mnt,0.468,0.763,0.626,0.713,0.762,0.762,0.393,0.475,0.017,0.017,0.708,0.727,2.1.2
DHHelitron_1_304_mnt,0.414,0.694,0.604,0.656,0.693,0.693,0.307,0.419,0.004,0.004,0.652,0.668,2.1.2
DHHelitron_1_305_mnt,0.409,0.626,0.548,0.603,0.625,0.625,0.251,0.412,-0.0,-0.0,0.6,0.615,2.1.2
DHHelitron_1_306_mnt,0.478,0.788,0.63,0.731,0.787,0.787,0.422,0.485,0.01,0.01,0.726,0.745,2.1.2
DHHelitron_1_307_mnt,0.368,0.619,0.618,0.632,0.618,0.618,0.179,0.371,-0.005,-0.005,0.628,0.641,2.1.2
DHHelitron_1_308_mnt,0.321,0.589,0.625,0.625,0.588,0.588,0.201,0.325,-0.017,-0.017,0.621,0.633,2.1.2
DHHelitron_1_309_mnt,0.302,0.581,0.742,0.666,0.58,0.58,0.209,0.305,0.033,0.033,0.661,0.672,2.1.2
DHHelitron_1_310_mnt,0.307,0.519,0.563,0.533,0.518,0.518,0.154,0.309,-0.02,-0.02,0.529,0.539,2.1.2
DHHelitron_1_311_mnt,0.313,0.56,0.593,0.58,0.559,0.559,0.179,0.316,-0.036,-0.036,0.576,0.588,2.1.2
DHHelitron_1_312_mnt,0.48,0.704,0.549,0.631,0.704,0.704,0.344,0.484,0.011,0.011,0.628,0.646,2.1.2
DHHelitron_1_313_mnt,0.452,0.661,0.635,0.638,0.66,0.66,0.32,0.454,0.009,0.009,0.634,0.649,2.1.2
DHHelitron_1_314_mnt,0.458,0.745,0.603,0.675,0.743,0.743,0.364,0.463,0.001,0.001,0.671,0.689,2.1.2
DHHelitron_1_315_mnt,0.542,0.776,0.583,0.639,0.776,0.776,0.384,0.547,0.027,0.027,0.635,0.653,2.1.2
DHHelitron_1_316_mnt,0.26,0.537,0.686,0.637,0.535,0.535,0.205,0.263,0.006,0.006,0.632,0.643,2.1.2
DHHelitron_1_317_mnt,0.275,0.539,0.658,0.603,0.537,0.537,0.212,0.277,-0.007,-0.007,0.599,0.609,2.1.2
DHHelitron_1_318_mnt,0.278,0.558,0.692,0.636,0.557,0.557,0.21,0.28,0.019,0.019,0.631,0.642,2.1.2
DHHelitron_1_319_mnt,0.416,0.69,0.704,0.708,0.689,0.689,0.358,0.42,0.035,0.035,0.703,0.719,2.1.2
DHHelitron_1_320_mnt,0.495,0.831,0.784,0.808,0.83,0.83,0.501,0.502,0.106,0.106,0.803,0.822,2.1.2
DHHelitron_1_321_mnt,0.358,0.607,0.576,0.611,0.606,0.606,0.264,0.362,-0.001,-0.001,0.607,0.622,2.1.2
DHHelitron_1_322_mnt,0.423,0.722,0.7,0.735,0.72,0.72,0.349,0.428,0.043,0.043,0.731,0.747,2.1.2
DHHelitron_1_323_mnt,0.482,0.802,0.705,0.792,0.801,0.801,0.35,0.488,0.03,0.03,0.789,0.803,2.1.2
DHHelitron_1_324_mnt,0.331,0.633,0.673,0.646,0.631,0.631,0.25,0.335,-0.005,-0.005,0.641,0.655,2.1.2
DHHelitron_1_325_mnt,0.331,0.648,0.736,0.712,0.646,0.646,0.322,0.336,0.041,0.041,0.707,0.722,2.1.2
DHHelitron_1_326_mnt,0.362,0.653,0.617,0.653,0.652,0.652,0.279,0.367,-0.009,-0.009,0.649,0.663,2.1.2
DHHelitron_1_327_mnt,0.408,0.652,0.727,0.682,0.651,0.651,0.284,0.411,0.049,0.049,0.678,0.693,2.1.2
DHHelitron_1_328_mnt,0.486,0.717,0.661,0.681,0.716,0.716,0.324,0.489,0.007,0.007,0.678,0.693,2.1.2
DHHelitron_1_329_mnt,0.24,0.483,0.721,0.623,0.481,0.481,0.182,0.242,0.008,0.008,0.619,0.626,2.1.2
DHHelitron_1_330_mnt,0.394,0.662,0.714,0.706,0.661,0.661,0.261,0.398,0.029,0.029,0.702,0.717,2.1.2
DHHelitron_1_331_mnt,0.484,0.743,0.586,0.655,0.742,0.742,0.364,0.489,0.014,0.014,0.651,0.669,2.1.2
DHHelitron_1_332_mnt,0.45,0.722,0.681,0.703,0.721,0.721,0.352,0.455,0.018,0.018,0.699,0.715,2.1.2
DHHelitron_1_333_mnt,0.483,0.767,0.71,0.731,0.765,0.765,0.523,0.49,0.041,0.041,0.726,0.745,2.1.2
DHHelitron_1_334_mnt,0.411,0.655,0.587,0.628,0.654,0.654,0.278,0.414,-0.028,-0.028,0.625,0.639,2.1.2
DHHelitron_1_335_mnt,0.436,0.737,0.684,0.717,0.735,0.735,0.376,0.441,0.023,0.023,0.712,0.729,2.1.2
DHHelitron_1_336_mnt,0.48,0.78,0.569,0.718,0.779,0.779,0.44,0.486,-0.008,-0.008,0.713,0.733,2.1.2
DHHelitron_1_337_mnt,0.332,0.579,0.698,0.629,0.577,0.577,0.241,0.335,0.021,0.021,0.626,0.637,2.1.2
DHHelitron_1_338_mnt,0.521,0.841,0.641,0.756,0.84,0.84,0.474,0.529,0.043,0.043,0.752,0.771,2.1.2
DHHelitron_1_339_mnt,0.531,0.874,0.638,0.772,0.872,0.872,0.52,0.541,0.031,0.031,0.766,0.788,2.1.2
DHHelitron_1_340_mnt,0.309,0.622,0.855,0.747,0.62,0.62,0.254,0.313,0.083,0.083,0.743,0.758,2.1.2
DHHelitron_1_341_mnt,0.397,0.655,0.664,0.654,0.654,0.654,0.311,0.4,0.02,0.02,0.65,0.664,2.1.2
DHHelitron_1_342_mnt,0.472,0.726,0.597,0.671,0.725,0.725,0.342,0.477,0.002,0.002,0.668,0.684,2.1.2
DHHelitron_1_343_mnt,0.396,0.695,0.665,0.695,0.694,0.694,0.351,0.401,0.009,0.009,0.691,0.707,2.1.2
DHHelitron_1_344_mnt,0.414,0.708,0.704,0.707,0.706,0.706,0.335,0.419,0.039,0.039,0.703,0.719,2.1.2
DHHelitron_1_345_mnt,0.478,0.782,0.681,0.74,0.781,0.781,0.394,0.484,0.026,0.026,0.736,0.754,2.1.2
DHHelitron_1_346_mnt,0.498,0.688,0.513,0.579,0.688,0.688,0.397,0.501,-0.024,-0.024,0.576,0.593,2.1.2
DHHelitron_1_347_mnt,0.387,0.663,0.595,0.64,0.662,0.662,0.262,0.391,-0.014,-0.014,0.636,0.651,2.1.2
DHHelitron_1_348_mnt,0.477,0.697,0.458,0.564,0.696,0.696,0.267,0.482,-0.037,-0.037,0.561,0.579,2.1.2
DHHelitron_1_349_mnt,0.314,0.561,0.674,0.621,0.56,0.56,0.215,0.317,0.003,0.003,0.617,0.629,2.1.2
DHHelitron_1_350_mnt,0.439,0.711,0.66,0.691,0.71,0.71,0.324,0.444,0.02,0.02,0.687,0.703,2.1.2
DHHelitron_1_351_mnt,0.409,0.683,0.639,0.68,0.681,0.681,0.326,0.414,0.006,0.006,0.675,0.691,2.1.2
DHHelitron_1_352_mnt,0.412,0.687,0.574,0.643,0.687,0.687,0.231,0.416,-0.009,-0.009,0.639,0.654,2.1.2
DHHelitron_1_353_mnt,0.259,0.522,0.603,0.56,0.52,0.52,0.203,0.262,-0.031,-0.031,0.556,0.566,2.1.2
DHHelitron_1_354_mnt,0.52,0.823,0.609,0.725,0.822,0.822,0.485,0.529,0.04,0.04,0.72,0.741,2.1.2
DHHelitron_1_355_mnt,0.405,0.691,0.648,0.693,0.69,0.69,0.342,0.41,-0.008,-0.008,0.688,0.705,2.1.2
DHHelitron_1_356_mnt,0.41,0.648,0.625,0.652,0.647,0.647,0.311,0.412,0.01,0.01,0.648,0.664,2.1.2
DHHelitron_1_357_mnt,0.45,0.695,0.548,0.634,0.694,0.694,0.353,0.454,0.002,0.002,0.631,0.647,2.1.2
DHHelitron_1_358_mnt,0.376,0.644,0.577,0.624,0.643,0.643,0.255,0.38,-0.038,-0.038,0.619,0.634,2.1.2
DHHelitron_1_359_mnt,0.373,0.644,0.581,0.624,0.643,0.643,0.289,0.377,-0.022,-0.022,0.619,0.634,2.1.2
DHHelitron_1_360_mnt,0.341,0.611,0.632,0.627,0.609,0.609,0.252,0.345,-0.021,-0.021,0.623,0.636,2.1.2
DHHelitron_1_361_mnt,0.406,0.682,0.633,0.675,0.681,0.681,0.315,0.41,0.017,0.017,0.671,0.688,2.1.2
DHHelitron_1_362_mnt,0.327,0.618,0.652,0.648,0.617,0.617,0.297,0.331,-0.009,-0.009,0.643,0.656,2.1.2
DHHelitron_1_363_mnt,0.571,0.817,0.496,0.656,0.816,0.816,0.425,0.578,-0.025,-0.025,0.653,0.672,2.1.2
DHHelitron_1_364_mnt,0.397,0.671,0.661,0.67,0.669,0.669,0.26,0.401,0.011,0.011,0.665,0.681,2.1.2
DHHelitron_1_365_mnt,0.482,0.848,0.825,0.84,0.847,0.847,0.417,0.49,0.099,0.099,0.834,0.854,2.1.2
DHHelitron_1_366_mnt,0.435,0.714,0.658,0.7,0.713,0.713,0.334,0.44,0.017,0.017,0.696,0.712,2.1.2
DHHelitron_1_367_mnt,0.366,0.595,0.577,0.578,0.594,0.594,0.235,0.37,-0.023,-0.023,0.574,0.586,2.1.2
DHHelitron_1_368_mnt,0.327,0.615,0.677,0.656,0.613,0.613,0.255,0.331,0.005,0.005,0.652,0.664,2.1.2
DHHelitron_1_369_mnt,0.325,0.578,0.609,0.602,0.577,0.577,0.218,0.328,-0.014,-0.014,0.598,0.611,2.1.2
DHHelitron_1_370_mnt,0.307,0.566,0.638,0.61,0.565,0.565,0.228,0.31,0.004,0.004,0.606,0.62,2.1.2
DHHelitron_1_371_mnt,0.29,0.557,0.647,0.614,0.555,0.555,0.226,0.294,-0.003,-0.003,0.609,0.621,2.1.2
DHHelitron_1_372_mnt,0.31,0.591,0.695,0.65,0.589,0.589,0.224,0.314,0.033,0.033,0.645,0.659,2.1.2
DHHelitron_1_373_mnt,0.293,0.557,0.601,0.59,0.556,0.556,0.197,0.297,-0.035,-0.035,0.586,0.597,2.1.2
DHHelitron_1_374_mnt,0.392,0.667,0.676,0.692,0.666,0.666,0.273,0.396,0.019,0.019,0.689,0.704,2.1.2
DHHelitron_1_375_mnt,0.378,0.745,0.892,0.82,0.743,0.743,0.329,0.383,0.116,0.116,0.815,0.831,2.1.2
DHHelitron_1_376_mnt,0.356,0.614,0.642,0.64,0.613,0.613,0.286,0.36,0.017,0.017,0.636,0.651,2.1.2
