attr2888,attr2889,attr2890,attr2891,attr2892,attr2893,attr2894,attr2895,attr2896,attr2897,attr2898,attr2899,id,classification
-0.313,0.131,0.296,0.657,0.451,0.295,0.295,0.085,0.13,0.005,0.005,0.448,L1B_BM,1.2.5
-0.305,0.133,0.35,0.713,0.528,0.348,0.348,0.158,0.134,0.015,0.015,0.525,LDT1,1.2.5
-0.28,0.351,0.645,0.606,0.634,0.644,0.644,0.272,0.356,-0.0,-0.0,0.63,LINE-1_AA,1.2.5
-0.335,0.128,0.314,0.708,0.509,0.313,0.313,0.12,0.128,0.027,0.027,0.506,LINE1_BM,1.2.5
-0.265,0.201,0.473,0.721,0.606,0.471,0.471,0.214,0.204,-0.003,-0.003,0.601,Syrinx_DS,1.2.5
-0.322,0.284,0.59,0.764,0.676,0.589,0.589,0.281,0.288,0.052,0.052,0.672,TAHRE,1.2.5
-0.334,0.303,0.628,0.721,0.701,0.626,0.626,0.348,0.307,0.023,0.023,0.696,TART-1_DWi,1.2.5
-0.291,0.208,0.489,0.714,0.601,0.487,0.487,0.229,0.21,0.015,0.015,0.596,TART-A,1.2.5
-0.301,0.242,0.527,0.723,0.627,0.526,0.526,0.242,0.245,0.021,0.021,0.622,TART_B1,1.2.5
-0.357,0.201,0.475,0.643,0.583,0.474,0.474,0.218,0.202,-0.022,-0.022,0.579,TART_DV,1.2.5
-0.475,0.268,0.514,0.733,0.655,0.512,0.512,0.251,0.27,0.022,0.022,0.652,UVIR_DV,1.2.5
-0.229,0.023,0.199,0.612,0.379,0.198,0.198,0.032,0.022,-0.005,-0.005,0.377,5S-Sauria,1.3.1
-0.23,0.078,0.262,0.642,0.391,0.26,0.26,0.042,0.076,-0.025,-0.025,0.388,ACASINE,1.3.6
-0.292,0.09,0.28,0.733,0.466,0.277,0.277,0.056,0.089,0.007,0.007,0.463,ACASINE2,1.3.6
-0.291,0.127,0.386,0.939,0.627,0.384,0.384,0.199,0.13,0.132,0.132,0.623,ACASINE2a,1.3
-0.297,0.164,0.362,0.851,0.572,0.36,0.36,0.104,0.163,0.083,0.083,0.568,ACASINE2b,1.3
-0.323,0.152,0.393,0.902,0.616,0.391,0.391,0.182,0.154,0.095,0.095,0.613,ACASINE2c,1.3
-0.323,0.189,0.41,0.893,0.605,0.408,0.408,0.178,0.19,0.124,0.124,0.601,ACASINE2d,1.3
-0.292,0.047,0.267,0.675,0.452,0.264,0.264,0.069,0.046,-0.036,-0.036,0.448,ACASINE3,1.3
-0.25,0.011,0.212,0.612,0.435,0.211,0.211,0.055,0.009,0.033,0.033,0.431,ACSINE1,1.3
-0.311,0.051,0.228,0.52,0.356,0.227,0.227,0.011,0.047,-0.09,-0.09,0.351,AFESINE,1.3
-0.145,0.156,0.422,0.589,0.536,0.421,0.421,0.11,0.155,-0.015,-0.015,0.531,AFROSINE,1.3.6
-0.148,0.022,0.318,0.585,0.552,0.318,0.318,0.082,0.021,-0.003,-0.003,0.548,AFROSINE-1_LA,1.3.6
-0.151,0.044,0.226,0.426,0.392,0.226,0.226,0.126,0.043,-0.144,-0.144,0.388,AFROSINE-2_LA,1.3.6
-0.073,0.074,0.302,0.609,0.497,0.303,0.303,0.042,0.072,0.028,0.028,0.493,AFROSINE1B,1.3.6
-0.139,0.025,0.18,0.622,0.406,0.18,0.18,0.082,0.022,0.015,0.015,0.401,AFROSINE2,1.3.6
-0.123,0.183,0.427,0.433,0.489,0.427,0.427,0.133,0.182,-0.17,-0.17,0.485,AFROSINE3,1.3.6
-0.136,0.271,0.483,0.56,0.505,0.483,0.483,0.25,0.27,0.017,0.017,0.5,AFRO_LA,1.3.6
-0.397,0.325,0.791,1.055,0.924,0.789,0.789,0.545,0.334,0.219,0.219,0.917,ALPINE1,1.3.6
-0.272,0.269,0.619,0.848,0.731,0.618,0.618,0.428,0.277,0.103,0.103,0.722,ALPINE1B,1.3.6
-0.33,0.259,0.456,0.701,0.486,0.455,0.455,0.276,0.259,0.048,0.048,0.48,ALPINE2,1.3.6
-0.178,0.432,0.99,0.958,1.05,0.987,0.987,0.604,0.446,0.069,0.069,1.045,ALU,1.3.2
-0.158,0.155,0.319,0.514,0.434,0.319,0.319,0.123,0.156,-0.134,-0.134,0.431,Alu1_OG,1.3.2
-0.132,0.068,0.308,0.639,0.494,0.307,0.307,0.11,0.069,-0.058,-0.058,0.492,Alu1_TS,1.3.2
-0.135,0.161,0.365,0.551,0.517,0.364,0.364,0.14,0.164,-0.134,-0.134,0.515,Alu2_OG,1.3.2
-0.157,0.092,0.374,0.667,0.562,0.373,0.373,0.178,0.096,-0.059,-0.059,0.56,Alu2_TS,1.3.2
-0.172,0.129,0.479,0.773,0.655,0.477,0.477,0.237,0.131,0.033,0.033,0.652,Alu3_TS,1.3.2
-0.19,0.061,0.327,0.638,0.527,0.326,0.326,0.182,0.065,-0.073,-0.073,0.525,AluJb,1.3.2
-0.193,0.074,0.319,0.638,0.52,0.318,0.318,0.168,0.078,-0.062,-0.062,0.519,AluJo,1.3.2
-0.198,0.075,0.3,0.696,0.555,0.299,0.299,0.157,0.077,-0.034,-0.034,0.554,AluJr,1.3.2
-0.173,0.083,0.341,0.68,0.582,0.34,0.34,0.18,0.086,-0.041,-0.041,0.579,AluJr4,1.3.2
-0.157,0.062,0.322,0.716,0.563,0.321,0.321,0.173,0.065,-0.037,-0.037,0.561,AluMacYb2,1.3.2
-0.179,0.0,0.275,0.622,0.527,0.274,0.274,0.16,0.003,-0.073,-0.073,0.525,AluSc5,1.3.2
-0.162,0.053,0.312,0.668,0.542,0.311,0.311,0.185,0.056,-0.05,-0.05,0.539,AluSc8,1.3.2
-0.153,0.033,0.302,0.715,0.541,0.301,0.301,0.135,0.036,-0.024,-0.024,0.538,AluYb9,1.3.2
-0.164,0.04,0.335,0.726,0.567,0.334,0.334,0.183,0.044,-0.009,-0.009,0.564,AluYbc3a,1.3.2
-0.162,0.032,0.295,0.686,0.541,0.294,0.294,0.159,0.036,-0.039,-0.039,0.539,AluYc1,1.3.2
-0.158,0.031,0.296,0.692,0.543,0.294,0.294,0.159,0.035,-0.035,-0.035,0.54,AluYc2,1.3.2
-0.151,0.061,0.303,0.712,0.547,0.302,0.302,0.161,0.065,-0.035,-0.035,0.544,AluYc5,1.3.2
-0.144,0.055,0.31,0.713,0.559,0.309,0.309,0.168,0.058,-0.037,-0.037,0.556,AluYd2,1.3.2
-0.142,0.057,0.311,0.716,0.555,0.31,0.31,0.167,0.061,-0.033,-0.033,0.552,AluYd3,1.3.2
-0.141,0.058,0.311,0.706,0.556,0.31,0.31,0.167,0.061,-0.042,-0.042,0.553,AluYd3a1,1.3.2
-0.142,0.068,0.346,0.709,0.574,0.345,0.345,0.189,0.072,-0.043,-0.043,0.571,AluYd3a1_gib,1.3.2
-0.148,0.066,0.32,0.723,0.562,0.318,0.318,0.171,0.069,-0.029,-0.029,0.559,AluYd8,1.3.2
-0.146,0.019,0.293,0.695,0.551,0.291,0.291,0.158,0.023,-0.036,-0.036,0.548,AluYe2,1.3.2
-0.151,0.023,0.3,0.718,0.557,0.298,0.298,0.164,0.027,-0.028,-0.028,0.554,AluYe5,1.3.2
-0.159,0.025,0.286,0.697,0.551,0.284,0.284,0.153,0.028,-0.032,-0.032,0.548,AluYf1,1.3.2
-0.161,0.051,0.331,0.688,0.569,0.33,0.33,0.184,0.055,-0.049,-0.049,0.565,AluYf2,1.3.2
-0.156,0.03,0.302,0.725,0.561,0.3,0.3,0.165,0.033,-0.017,-0.017,0.559,AluYf5,1.3.2
-0.183,0.057,0.324,0.683,0.561,0.323,0.323,0.176,0.06,-0.043,-0.043,0.558,AluYg6,1.3.2
-0.142,0.08,0.306,0.707,0.544,0.305,0.305,0.123,0.082,-0.026,-0.026,0.542,AluYh9,1.3.2
-0.163,0.035,0.315,0.734,0.569,0.313,0.313,0.166,0.039,-0.015,-0.015,0.567,AluYi6,1.3.2
-0.135,0.029,0.314,0.765,0.567,0.312,0.312,0.165,0.032,0.018,0.018,0.564,AluYk11,1.3.2
-0.165,0.052,0.328,0.711,0.54,0.327,0.327,0.148,0.054,-0.016,-0.016,0.536,AluYk12,1.3.2
-0.169,0.012,0.281,0.616,0.518,0.28,0.28,0.122,0.016,-0.102,-0.102,0.515,AluYk13,1.3.2
-0.227,0.089,0.353,0.479,0.401,0.352,0.352,0.11,0.089,-0.164,-0.164,0.395,AmnSINE1_AMi,1.3.1
-0.26,0.144,0.372,0.517,0.403,0.371,0.371,0.127,0.145,-0.144,-0.144,0.398,AmnSINE1_Crp,1.3.1
-0.315,0.126,0.297,0.602,0.421,0.296,0.296,0.049,0.124,-0.053,-0.053,0.416,AmnSINE1_GG,1.3.1
-0.276,0.081,0.282,0.64,0.435,0.28,0.28,0.086,0.079,-0.023,-0.023,0.431,AmnSINE1_HS,1.3.1
-0.335,0.287,0.587,0.951,0.753,0.584,0.584,0.182,0.291,0.08,0.08,0.749,AnolisSINE2,1.3.6
-0.336,0.171,0.472,0.947,0.679,0.47,0.47,0.148,0.173,0.103,0.103,0.674,AnolisSINE2a,1.3
-0.229,0.127,0.389,0.708,0.533,0.387,0.387,0.08,0.128,-0.009,-0.009,0.53,AnolisSINE2b,1.3
-0.352,0.18,0.515,0.886,0.73,0.512,0.512,0.141,0.184,0.046,0.046,0.727,AnolisSINE2c,1.3
-0.358,0.13,0.379,0.917,0.625,0.376,0.376,0.076,0.13,0.065,0.065,0.621,AnolisSINE2s,1.3.6
-0.136,0.378,0.954,1.007,1.06,0.951,0.951,0.579,0.39,0.2,0.2,1.056,AtSB2,1.3.6
-0.127,0.146,0.341,0.536,0.393,0.34,0.34,-0.004,0.146,-0.074,-0.074,0.39,AtSB3,1.3.6
-0.104,-0.027,0.291,0.605,0.455,0.29,0.29,0.11,-0.026,-0.043,-0.043,0.453,AtSB4,1.3.6
-0.151,-0.065,0.214,0.609,0.489,0.213,0.213,0.091,-0.066,-0.1,-0.1,0.486,AtSB5,1.3.6
-0.247,0.024,0.225,0.665,0.488,0.223,0.223,0.061,0.023,-0.011,-0.011,0.486,AtSB6,1.3.6
-0.195,0.175,0.351,0.549,0.439,0.35,0.35,0.009,0.176,-0.068,-0.068,0.435,ATSINE2A,1.3
-0.261,0.116,0.313,0.664,0.397,0.312,0.312,0.194,0.117,0.054,0.054,0.392,Au,1.3.6
-0.164,0.091,0.273,0.701,0.391,0.272,0.272,0.06,0.09,0.035,0.035,0.385,AvaIII,1.3.6
-0.164,0.024,0.248,0.514,0.436,0.247,0.247,-0.034,0.025,-0.135,-0.135,0.431,B1,1.3.2
-0.169,0.551,1.178,0.937,1.104,1.174,1.174,0.692,0.566,0.065,0.065,1.096,B1-dID,1.3.2
-0.275,0.175,0.549,0.507,0.593,0.548,0.548,0.215,0.184,-0.179,-0.179,0.589,B1F,1.3.2
-0.27,0.096,0.409,0.603,0.563,0.408,0.408,0.155,0.101,-0.093,-0.093,0.559,B1F1,1.3.2
-0.209,0.098,0.316,0.42,0.416,0.315,0.315,0.156,0.1,-0.157,-0.157,0.413,B1F1A,1.3.2
-0.258,0.101,0.402,0.573,0.549,0.401,0.401,0.215,0.106,-0.116,-0.116,0.546,B1F2,1.3.2
-0.163,0.179,0.497,0.717,0.686,0.496,0.496,0.153,0.183,-0.035,-0.035,0.68,B1_Mm,1.3.2
-0.221,0.1,0.414,0.673,0.629,0.413,0.413,0.203,0.105,-0.061,-0.061,0.624,B1_Mur1,1.3.2
-0.212,0.129,0.416,0.651,0.592,0.415,0.415,0.203,0.134,-0.083,-0.083,0.587,B1_Mur2,1.3.2
-0.158,0.122,0.449,0.61,0.638,0.447,0.447,0.255,0.129,-0.116,-0.116,0.632,B1_Mur3,1.3.2
-0.14,0.127,0.44,0.606,0.611,0.439,0.439,0.215,0.133,-0.133,-0.133,0.606,B1_Mur4,1.3.2
-0.134,0.146,0.489,0.599,0.637,0.488,0.488,0.15,0.151,-0.112,-0.112,0.632,B1_Mus1,1.3.2
-0.138,0.145,0.481,0.627,0.655,0.48,0.48,0.144,0.15,-0.099,-0.099,0.649,B1_Mus2,1.3.2
-0.118,0.109,0.402,0.585,0.583,0.4,0.4,0.184,0.113,-0.126,-0.126,0.578,B1_Rn,1.3.2
-0.26,0.313,0.712,0.661,0.75,0.708,0.708,0.306,0.32,-0.125,-0.125,0.744,B2,1.3.6
-0.251,0.169,0.573,0.787,0.8,0.571,0.571,0.34,0.176,-0.001,-0.001,0.796,B2L_S,1.3.6
-0.268,0.26,0.602,0.708,0.668,0.6,0.6,0.317,0.265,-0.075,-0.075,0.663,B2_Mm1a,1.3.6
-0.282,0.272,0.626,0.749,0.707,0.623,0.623,0.335,0.278,-0.052,-0.052,0.702,B2_Mm1t,1.3.6
-0.265,0.271,0.67,0.653,0.715,0.666,0.666,0.34,0.278,-0.134,-0.134,0.709,B2_Mm2,1.3.6
-0.284,0.209,0.505,0.692,0.633,0.502,0.502,0.267,0.212,-0.106,-0.106,0.629,B2_Rat1,1.3.6
-0.267,0.194,0.542,0.604,0.62,0.539,0.539,0.279,0.199,-0.144,-0.144,0.614,B2_Rat4,1.3.6
-0.318,0.252,0.542,0.724,0.649,0.54,0.54,0.281,0.255,-0.088,-0.088,0.645,B2_Rn,1.3.6
-0.291,0.215,0.47,0.707,0.589,0.467,0.467,0.237,0.217,-0.08,-0.08,0.584,B2_Rn1,1.3.6
-0.271,0.222,0.482,0.648,0.591,0.48,0.48,0.21,0.224,-0.13,-0.13,0.586,B2_Rn2,1.3.6
-0.214,-0.037,0.193,0.474,0.391,0.192,0.192,0.063,-0.034,-0.154,-0.154,0.39,B4A,1.3.6
-0.329,0.045,0.257,0.633,0.46,0.254,0.254,0.081,0.044,-0.031,-0.031,0.454,BflSINE2,1.3.6
-0.269,0.059,0.26,0.6,0.46,0.259,0.259,0.093,0.055,0.023,0.023,0.457,BivaCORE-SINE1_RuDe,1.3.6
-0.291,0.049,0.237,0.722,0.447,0.234,0.234,0.042,0.048,-0.001,-0.001,0.444,BivaCORE-SINE2_MiYe,1.3.6
-0.285,0.168,0.38,0.635,0.52,0.38,0.38,0.105,0.169,-0.066,-0.066,0.517,BivaMD-SINE1_CrVi,1.3.6
-0.28,0.081,0.255,0.672,0.491,0.255,0.255,0.074,0.079,-0.018,-0.018,0.486,BivaMD-SINE1_TeGr,1.3.6
-0.27,0.141,0.42,0.71,0.554,0.419,0.419,0.214,0.143,-0.029,-0.029,0.551,BivaMeta-SINE1_HyCu,1.3.6
-0.367,0.115,0.276,0.693,0.47,0.276,0.276,-0.015,0.111,-0.008,-0.008,0.466,BivaV-SINE1_BaAz,1.3.6
-0.222,-0.011,0.281,0.689,0.532,0.28,0.28,0.107,-0.011,0.014,0.014,0.527,BivaV-SINE1_ChFa,1.3.6
-0.311,-0.049,0.154,0.657,0.47,0.153,0.153,0.05,-0.051,-0.017,-0.017,0.465,BivaV-SINE1_HyCu,1.3.6
-0.27,0.016,0.287,0.738,0.567,0.286,0.286,0.104,0.016,0.03,0.03,0.562,BivaV-SINE1_MiYe,1.3.6
-0.229,0.053,0.28,0.628,0.466,0.279,0.279,0.077,0.052,-0.099,-0.099,0.464,BivaV-SINE1_MyCa,1.3.6
-0.292,0.098,0.229,0.534,0.35,0.229,0.229,0.032,0.094,-0.067,-0.067,0.346,BivaV-SINE1_RuDe,1.3.6
-0.269,0.143,0.382,0.723,0.541,0.381,0.381,0.157,0.142,-0.025,-0.025,0.538,BivaV-SINE1_SiCo,1.3.6
-0.356,0.061,0.201,0.752,0.444,0.2,0.2,0.032,0.059,0.015,0.015,0.441,BivaV-SINE2_CrGi,1.3.6
-0.303,0.13,0.284,1.06,0.606,0.283,0.283,0.076,0.126,0.19,0.19,0.601,BivaV-SINE2_MiYe,1.3.6
-0.246,0.134,0.441,0.96,0.72,0.44,0.44,0.076,0.135,0.162,0.162,0.718,BivaV-SINE3_CoAn,1.3.6
-0.381,0.227,0.48,0.83,0.641,0.479,0.479,0.148,0.23,0.076,0.076,0.638,BM1,1.3.6
-0.171,-0.082,0.201,0.672,0.436,0.2,0.2,0.135,-0.08,0.036,0.036,0.433,BoSB1A,1.3.6
-0.074,-0.12,0.047,0.452,0.253,0.047,0.047,-0.045,-0.122,-0.134,-0.134,0.251,BoSB8A,1.3.6
-0.127,-0.185,0.029,0.439,0.28,0.029,0.029,-0.008,-0.186,-0.104,-0.104,0.277,Bov-tA2,1.3.6
-0.155,-0.104,0.13,0.424,0.33,0.13,0.13,0.019,-0.107,-0.111,-0.111,0.326,BTALUL1,1.3.6
-0.084,0.289,0.471,0.492,0.485,0.47,0.47,0.279,0.294,-0.231,-0.231,0.483,CAN,1.3.6
-0.222,0.351,0.719,0.798,0.668,0.717,0.717,0.23,0.358,0.032,0.032,0.66,CAVID1B,1.3.6
-0.25,0.622,1.197,0.958,1.098,1.196,1.196,0.632,0.636,0.183,0.183,1.087,CAVID1C,1.3.6
-0.165,0.976,1.688,1.196,1.418,1.686,1.686,0.974,0.998,0.281,0.281,1.41,CAVID2,1.3.6
-0.329,0.465,0.909,0.737,0.766,0.909,0.909,0.335,0.473,0.037,0.037,0.759,CAVID2A,1.3.6
-0.29,0.536,1.061,0.81,0.933,1.059,1.059,0.637,0.548,0.035,0.035,0.926,CAVID2B,1.3.6
-0.269,0.756,1.411,0.848,1.191,1.41,1.41,0.711,0.773,0.053,0.053,1.182,CAVID2B1,1.3.6
-0.27,0.539,1.173,0.887,1.066,1.171,1.171,0.629,0.554,0.021,0.021,1.06,CAVID2B2,1.3.6
-0.205,0.44,0.982,0.801,0.964,0.98,0.98,0.416,0.453,0.086,0.086,0.956,CAVID2C,1.3.6
-0.183,0.601,1.175,0.69,0.916,1.172,1.172,0.593,0.617,-0.015,-0.015,0.909,CAVID2C2,1.3.6
-0.172,0.607,1.178,1.086,1.134,1.176,1.176,0.604,0.62,0.251,0.251,1.127,CAVID2D,1.3.6
-0.225,0.593,1.092,0.856,1.047,1.091,1.091,0.582,0.606,0.128,0.128,1.038,CAVID2E,1.3.6
-0.207,0.051,0.293,0.66,0.467,0.293,0.293,0.21,0.052,-0.034,-0.034,0.463,CELE45,1.3.6
-0.334,0.096,0.321,0.684,0.48,0.321,0.321,0.162,0.097,0.058,0.058,0.475,ChaetoSINE1,1.3.6
-0.119,0.21,0.774,0.948,0.967,0.773,0.773,0.531,0.218,0.187,0.187,0.964,CHR-1,1.3.6
-0.294,-0.012,0.108,0.562,0.308,0.107,0.107,0.02,-0.014,-0.042,-0.042,0.304,CHR-2,1.3.6
-0.297,0.053,0.286,0.822,0.558,0.283,0.283,0.146,0.054,0.058,0.058,0.554,CHR-2A,1.3.6
-0.302,0.044,0.259,0.808,0.522,0.257,0.257,0.129,0.045,0.035,0.035,0.518,CHR-2B,1.3.6
-0.226,0.15,0.5,1.145,0.732,0.499,0.499,0.299,0.155,0.252,0.252,0.728,CHR-2_BT,1.3.6
-0.268,0.341,0.732,0.765,0.762,0.73,0.73,0.417,0.349,0.046,0.046,0.758,CHR2A_Ttr,1.3.6
-0.244,0.126,0.484,0.862,0.742,0.481,0.481,0.212,0.13,0.039,0.039,0.738,CHR2B_Ttr,1.3.6
-0.282,0.027,0.187,0.997,0.497,0.185,0.185,0.109,0.027,0.17,0.17,0.493,CHR2C2_Ttr,1.3.6
-0.316,0.164,0.507,0.915,0.73,0.504,0.504,0.253,0.168,0.083,0.083,0.725,CHR2C_Ttr,1.3.6
-0.282,0.186,0.578,1.147,0.83,0.576,0.576,0.356,0.19,0.232,0.232,0.825,CHR2D_Ttr,1.3.6
-0.186,0.115,0.535,1.264,0.831,0.533,0.533,0.308,0.119,0.277,0.277,0.826,CHR2E_Ttr,1.3.6
-0.143,0.283,0.845,1.012,0.94,0.846,0.846,0.584,0.293,0.202,0.202,0.935,CHR2F_Ttr,1.3.6
-0.221,-0.053,0.184,0.59,0.372,0.184,0.184,0.123,-0.054,-0.043,-0.043,0.369,CHRL,1.3.6
-0.176,0.217,0.741,1.306,1.015,0.738,0.738,0.491,0.225,0.293,0.293,1.011,CHRL1_BT,1.3.6
-0.408,0.184,0.494,0.856,0.711,0.493,0.493,0.31,0.188,0.098,0.098,0.703,Cics-1,1.3.6
-0.19,0.031,0.149,0.521,0.28,0.148,0.148,0.124,0.03,-0.027,-0.027,0.278,ClySINE1,1.3.6
-0.096,-0.062,0.179,0.558,0.422,0.179,0.179,0.097,-0.062,0.055,0.055,0.419,CoeSINE1a,1.3.6
-0.135,0.049,0.291,0.676,0.482,0.29,0.29,0.152,0.051,0.027,0.027,0.48,CoeSINE1c,1.3.6
-0.092,0.023,0.278,0.654,0.517,0.276,0.276,0.171,0.025,-0.008,-0.008,0.514,CoeSINE1d,1.3.6
-0.182,0.09,0.309,0.517,0.384,0.308,0.308,0.187,0.091,-0.112,-0.112,0.38,CoeSINE1e,1.3.6
-0.158,0.157,0.434,0.631,0.515,0.434,0.434,0.251,0.16,-0.027,-0.027,0.512,CoeSINE1f,1.3.6
-0.101,0.01,0.191,0.458,0.341,0.19,0.19,0.116,0.011,-0.077,-0.077,0.34,CoeSINE1g,1.3.6
-0.065,0.021,0.307,0.643,0.539,0.306,0.306,0.192,0.024,0.055,0.055,0.537,CoeSINE1h,1.3.6
-0.077,0.057,0.334,0.648,0.545,0.333,0.333,0.219,0.061,0.038,0.038,0.543,CoeSINE1i,1.3.6
-0.157,0.164,0.49,0.756,0.618,0.488,0.488,0.268,0.168,0.039,0.039,0.615,CoeSINE1j,1.3.6
-0.116,0.087,0.367,0.677,0.537,0.365,0.365,0.178,0.09,0.053,0.053,0.534,CoeSINE1k,1.3.6
-0.227,0.112,0.348,0.451,0.373,0.346,0.346,0.088,0.113,-0.221,-0.221,0.368,CoeSINE2,1.3.6
-0.247,0.072,0.268,0.64,0.458,0.267,0.267,0.05,0.071,0.001,0.001,0.454,CoeSINE3,1.3.6
-0.324,-0.039,0.074,0.862,0.527,0.072,0.072,-0.028,-0.045,0.059,0.059,0.528,CoeSINE4,1.3.6
-0.093,0.073,0.336,0.688,0.51,0.335,0.335,0.145,0.076,-0.011,-0.011,0.507,CoeSINE6,1.3.6
-0.228,-0.048,0.125,0.501,0.373,0.125,0.125,0.074,-0.051,-0.069,-0.069,0.369,CRP1,1.3
-0.192,0.041,0.259,0.711,0.439,0.257,0.257,-0.006,0.042,-0.0,-0.0,0.435,CRYI,1.3.6
-0.065,0.166,0.382,0.655,0.465,0.379,0.379,-0.036,0.163,0.035,0.035,0.46,CryIIB,1.3.6
-0.202,0.057,0.377,0.784,0.63,0.375,0.375,0.205,0.061,0.009,0.009,0.627,CSINE1,1.3
-0.179,0.053,0.335,0.747,0.587,0.334,0.334,0.192,0.055,-0.031,-0.031,0.584,CSINE2,1.3
-0.216,0.097,0.427,0.928,0.696,0.425,0.425,0.278,0.1,0.149,0.149,0.692,CSINE2A2_OP,1.3
-0.192,-0.097,0.231,0.809,0.594,0.229,0.229,0.09,-0.096,0.064,0.064,0.59,CSINE2B,1.3
-0.164,0.047,0.361,0.791,0.592,0.36,0.36,0.217,0.048,0.056,0.056,0.588,CSINE2B_OP,1.3
-0.226,0.016,0.361,0.707,0.634,0.359,0.359,0.194,0.017,0.024,0.024,0.63,CSINE2C_OP,1.3
-0.188,0.191,0.503,0.973,0.709,0.501,0.501,0.319,0.194,0.14,0.14,0.706,CSINE2_OP,1.3
-0.176,0.115,0.446,0.738,0.649,0.444,0.444,0.294,0.121,-0.004,-0.004,0.646,CSINE3A,1.3
-0.266,0.425,0.855,1.089,1.019,0.853,0.853,0.543,0.432,0.148,0.148,1.013,CSINE3_OP,1.3
-0.186,0.269,0.688,0.635,0.762,0.685,0.685,0.48,0.274,-0.01,-0.01,0.756,CYN-I,1.3
-0.216,0.3,0.743,0.995,0.89,0.74,0.74,0.433,0.305,0.115,0.115,0.885,CYN-II1,1.3.6
-0.171,0.118,0.28,0.733,0.491,0.279,0.279,0.189,0.117,0.063,0.063,0.488,CYN-II2,1.3.6
-0.187,0.344,0.781,0.922,0.846,0.779,0.779,0.497,0.352,0.118,0.118,0.841,CYN-II3,1.3.6
-0.109,0.278,0.698,0.877,0.776,0.696,0.696,0.396,0.287,0.102,0.102,0.771,CYN-III1,1.3.6
-0.166,0.308,0.719,0.902,0.781,0.718,0.718,0.431,0.316,0.134,0.134,0.776,CYN-III2,1.3.6
-0.189,0.221,0.507,0.693,0.593,0.505,0.505,0.235,0.225,0.052,0.052,0.589,CYN-III3,1.3.6
-0.182,0.158,0.491,0.861,0.637,0.489,0.489,0.28,0.162,0.142,0.142,0.633,CYN-III4,1.3.6
-0.162,0.209,0.611,0.937,0.736,0.609,0.609,0.366,0.217,0.157,0.157,0.732,CYN-III5,1.3.6
-0.205,0.152,0.495,0.644,0.628,0.493,0.493,0.22,0.156,-0.008,-0.008,0.623,DANA,1.3
-0.174,0.302,0.657,0.733,0.742,0.655,0.655,0.434,0.31,-0.002,-0.002,0.737,DASIa,1.3.6
-0.21,0.274,0.589,0.717,0.626,0.587,0.587,0.378,0.283,0.046,0.046,0.62,DASIb,1.3.6
-0.199,0.341,0.762,0.805,0.773,0.76,0.76,0.494,0.35,0.057,0.057,0.767,DASIIa,1.3.6
-0.189,0.124,0.326,0.496,0.376,0.325,0.325,0.114,0.125,-0.174,-0.174,0.372,DASIIb,1.3.6
-0.264,0.094,0.326,0.688,0.487,0.324,0.324,0.12,0.097,-0.055,-0.055,0.483,DASIIIb1,1.3.6
-0.21,0.053,0.289,0.824,0.548,0.287,0.287,0.144,0.054,0.042,0.042,0.545,DASIIIb1a,1.3.6
-0.264,0.07,0.299,0.742,0.489,0.297,0.297,0.158,0.071,-0.009,-0.009,0.484,DASIIIb2,1.3.6
-0.275,0.088,0.389,0.918,0.65,0.387,0.387,0.233,0.09,0.095,0.095,0.644,DASIIIb3,1.3.6
-0.303,-0.029,0.244,0.612,0.478,0.243,0.243,0.073,-0.03,-0.09,-0.09,0.473,DeuSINE,1.3.1
-0.191,-0.063,0.274,0.765,0.652,0.271,0.271,0.15,-0.059,0.037,0.037,0.649,DIP,1.3.6
-0.189,0.033,0.405,0.725,0.696,0.402,0.402,0.21,0.04,-0.014,-0.014,0.692,DIP0,1.3.6
-0.183,0.406,0.776,0.714,0.827,0.774,0.774,0.45,0.411,0.006,0.006,0.821,DIPODE1,1.3.6
-0.23,0.272,0.652,0.636,0.759,0.651,0.651,0.389,0.278,-0.042,-0.042,0.752,DIPODE2,1.3.6
-0.164,0.172,0.373,0.613,0.518,0.371,0.371,0.117,0.172,-0.087,-0.087,0.514,DIPODE3,1.3.2
-0.347,0.146,0.505,0.59,0.648,0.503,0.503,0.229,0.15,-0.118,-0.118,0.645,D_CH,1.3.6
-0.309,0.101,0.253,0.637,0.393,0.252,0.252,0.123,0.101,-0.011,-0.011,0.39,EbuSINE1,1.3.1
-0.27,0.075,0.235,0.57,0.388,0.235,0.235,0.098,0.076,-0.075,-0.075,0.384,EbuSINE2,1.3.1
-0.344,0.17,0.436,0.594,0.563,0.433,0.433,0.087,0.173,0.014,0.014,0.559,EdSINE1,1.3
-0.238,0.262,0.525,0.54,0.526,0.524,0.524,0.288,0.265,-0.023,-0.023,0.521,EHAPT2,1.3
-0.228,0.003,0.236,0.602,0.433,0.234,0.234,0.062,0.003,-0.031,-0.031,0.427,EptSINE1,1.3.6
-0.275,0.266,0.692,0.979,0.841,0.689,0.689,0.396,0.27,0.12,0.12,0.835,ERE1,1.3.6
-0.218,0.376,0.878,1.08,0.974,0.876,0.876,0.506,0.383,0.184,0.184,0.968,ERE1B,1.3.6
-0.182,0.216,0.489,0.939,0.667,0.487,0.487,0.275,0.218,0.121,0.121,0.662,ERE1C,1.3.6
